paper_id,figure_id,curve_id,x_value,x_unit,y_value,y_unit,source_type,extraction_method,notes,wall_superheat_K,heat_flux_W_m2
jones-2009-the-influence-of-surface-roughness,fig-3,222um,14.49,K,379.81,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Orange filled downward triangles; overlaps blue/red markers, isolated via color masking and fragment merging.",14.49,379810.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,1.67,K,3.89,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",1.67,3890.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,4.79,K,6.01,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",4.79,6010.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,5.32,K,3.51,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",5.32,3510.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,6.98,K,8.91,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",6.98,8910.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,8.19,K,15.81,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",8.19,15810.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,9.58,K,31.46,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",9.58,31460.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,10.48,K,50.48,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",10.48,50480.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,10.87,K,61.91,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",10.87,61910.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,11.14,K,74.47,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",11.14,74470.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,11.16,K,87.75,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",11.16,87750.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,11.44,K,101.57,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",11.44,101570.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,11.87,K,117.24,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",11.87,117240.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,12.01,K,151.01,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",12.01,151010.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,12.05,K,134.23,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",12.05,134230.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,12.2,K,169.13,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",12.2,169130.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,12.25,K,188.54,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",12.25,188540.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,12.48,K,208.52,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",12.48,208520.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,12.55,K,230.35,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",12.55,230350.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,12.8,K,253.88,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",12.8,253880.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,13.03,K,276.35,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",13.03,276350.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,13.26,K,300.88,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",13.26,300880.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,13.51,K,326.05,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",13.51,326050.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,13.75,K,353.34,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",13.75,353340.0
jones-2009-the-influence-of-surface-roughness,fig-3,589um,13.95,K,379.16,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Red open squares; overlaps blue/orange markers, isolated via color masking and fragment merging.",13.95,379160.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,0.84,K,4.18,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",0.84,4180.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,3.99,K,5.41,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",3.99,5410.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,5.54,K,10.01,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",5.54,10010.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,7.04,K,28.09,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",7.04,28090.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,7.79,K,51.14,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",7.79,51140.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,8.07,K,62.07,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",8.07,62070.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,8.31,K,75.47,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",8.31,75470.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,8.41,K,87.85,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",8.41,87850.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,8.84,K,101.88,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",8.84,101880.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,8.87,K,151.82,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",8.87,151820.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,8.95,K,116.76,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",8.95,116760.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,9.0,K,134.35,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",9.0,134350.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,9.09,K,169.85,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",9.09,169850.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,9.17,K,209.15,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",9.17,209150.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,9.3,K,189.38,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",9.3,189380.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,9.38,K,230.78,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",9.38,230780.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,9.54,K,252.92,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",9.54,252920.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,9.65,K,275.32,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",9.65,275320.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,9.81,K,299.83,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",9.81,299830.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,9.97,K,325.54,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",9.97,325540.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,10.2,K,352.87,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",10.2,352870.0
jones-2009-the-influence-of-surface-roughness,fig-3,100um,10.4,K,382.95,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Black open upward triangles; isolated via color masking with geometric (bounding-box) filtering to exclude axis tick marks, which are also black.",10.4,382950.0
kim-2014-investigation-of-boiling-heat-transfer,fig-4,surface,2.49,°C,12.72,kW/m^2,vector_digitized_figure,vector_path_extraction,"Green stroke, open (white-fill) triangular markers, identified via legend swatch color/fill combo. Points are marker-glyph centroids read directly from vector paths.",2.49,12720.0
kim-2014-investigation-of-boiling-heat-transfer,fig-4,surface,4.03,°C,14.31,kW/m^2,vector_digitized_figure,vector_path_extraction,"Green stroke, open (white-fill) triangular markers, identified via legend swatch color/fill combo. Points are marker-glyph centroids read directly from vector paths.",4.03,14310.0
kim-2014-investigation-of-boiling-heat-transfer,fig-4,surface,5.18,°C,15.47,kW/m^2,vector_digitized_figure,vector_path_extraction,"Green stroke, open (white-fill) triangular markers, identified via legend swatch color/fill combo. Points are marker-glyph centroids read directly from vector paths.",5.18,15470.0
kim-2014-investigation-of-boiling-heat-transfer,fig-4,surface,7.61,°C,17.27,kW/m^2,vector_digitized_figure,vector_path_extraction,"Green stroke, open (white-fill) triangular markers, identified via legend swatch color/fill combo. Points are marker-glyph centroids read directly from vector paths.",7.61,17270.0
kim-2014-investigation-of-boiling-heat-transfer,fig-4,surface,9.07,°C,18.0,kW/m^2,vector_digitized_figure,vector_path_extraction,"Green stroke, open (white-fill) triangular markers, identified via legend swatch color/fill combo. Points are marker-glyph centroids read directly from vector paths.",9.07,18000.0
